,ID,FECHA,HORA,LUGAR_DEL_HECHO,TIPO_DE_CALLE,Calle,Ubicacion del accidente,Dirección Normalizada,COMUNA,pos x,pos y,PARTICIPANTES,ACUSADO,ROL,VICTIMA,SEXO,EDAD
470,20190040,2019-05-09,12:45:00,PUAN Y SANTANDER,CALLE,PUAN,INTERSECCION,PUAN y SANTANDER,7,-58.44263580,-34.63679732,MOTO-SD,SD,CONDUCTOR,MOTO,MASCULINO,44
471,20190041,2019-05-11,20:30:00,"ALBERDI, JUAN BAUTISTA AV. Y ANDALGALA",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",INTERSECCION,"ALBERDI, JUAN BAUTISTA AV. y ANDALGALA",9,-58.51140289,-34.65846419,MULTIPLE,MULTIPLE,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,78
472,20190042,2019-05-14,15:00:00,LIMA Y CONSTITUCION,CALLE,LIMA,INTERSECCION,LIMA y CONSTITUCION,1,-58.38211431,-34.62465368,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,39
473,20190043,2019-05-21,09:00:00,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,CORDOBA AV.,INTERSECCION,"CORDOBA AV. y MADERO, EDUARDO AV.",1,-58.36951669,-34.59832047,BICICLETA-CARGAS,CARGAS,CICLISTA,BICICLETA,FEMENINO,SD
474,20190044,2019-05-27,12:45:00,BOEDO AV. 650,AVENIDA,BOEDO AV.,MITAD DE CUADRA,BOEDO AV. 650,5,-58.41635217,-34.62036547,PEATON-MOTO,MOTO,PEATON,PEATON,FEMENINO,77
475,20190045,2019-06-03,07:27:00,DEL LIBERTADOR AV. Y REPUBLICA DE LA INDIA,AVENIDA,DEL LIBERTADOR AV.,INTERSECCION,DEL LIBERTADOR AV. y REPUBLICA DE LA INDIA,14,-58.41316147,-34.57579669,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,33
476,20190046,2019-06-04,09:00:00,GRAL PAZ Y CABILDO,GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y CABILDO AV.",13,-58.47617802,-34.53825652,MOTO-AUTO,AUTO,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,26
477,20190047,2019-06-06,10:00:00,CASEROS AV. 1700,AVENIDA,CASEROS AV.,MITAD DE CUADRA,CASEROS AV. 1700,4,-58.38641783,-34.63330028,PEATON-CARGAS,CARGAS,PEATON,PEATON,MASCULINO,76
478,20190048,2019-06-07,07:00:00,AVELLANEDA AV. 1548,AVENIDA,AVELLANEDA AV.,MITAD DE CUADRA,AVELLANEDA AV. 1548,6,-58.45322169,-34.62038137,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,32
479,20190049,2019-06-08,09:20:00,CIUDAD DE LA PAZ Y MENDOZA,CALLE,CIUDAD DE LA PAZ,INTERSECCION,CIUDAD DE LA PAZ y MENDOZA,13,-58.45849057,-34.56166498,PEATON-CARGAS,CARGAS,PEATON,PEATON,FEMENINO,72
480,20190050,2019-06-08,23:35:00,"SALGUERO, JERONIMO Y HONDURAS AV.",AVENIDA,"SALGUERO, JERONIMO",INTERSECCION,"SALGUERO, JERONIMO y HONDURAS AV.",14,-58.41829559,-34.59411677,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,21
481,20190051,2019-06-11,10:00:00,"FILIBERTO, JUAN DE DIOS Y OLAVARRIA",CALLE,"FILIBERTO, JUAN DE DIOS",INTERSECCION,"FILIBERTO, JUAN DE DIOS y OLAVARRIA",4,-58.36376488,-34.63832093,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,41
482,20190053,2019-06-14,17:20:00,ASTURIAS AV. Y CASTAÑARES AV.,AVENIDA,ASTURIAS AV.,INTERSECCION,ASTURIAS AV. y CASTAÃ‘ARES AV.,8,-58.46442668,-34.66004784,AUTO-AUTO,AUTO,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,49
483,20190054,2019-06-20,03:00:00,GANDARA 2976,CALLE,GANDARA,MITAD DE CUADRA,GANDARA 2976,15,-58.48222035,-34.58428769,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,21
484,20190055,2019-06-20,19:45:00,"GUEVARA, TRINIDAD Y MADERO, EDUARDO AV.",AVENIDA,"GUEVARA, TRINIDAD",INTERSECCION,"GUEVARA, TRINIDAD y MADERO, EDUARDO AV.",1,-58.36819005,-34.60283208,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,47
485,20190056,2019-06-29,17:16:00,BOYACA AV. 305,AVENIDA,BOYACA AV.,MITAD DE CUADRA,BOYACA AV. 305,7,-58.45877601,-34.62330939,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,75
486,20190057,2019-07-05,19:00:00,ARTILLEROS Y LA PAMPA,CALLE,ARTILLEROS,INTERSECCION,ARTILLEROS y LA PAMPA,13,-58.44196498,-34.55760517,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,63
487,20190058,2019-07-10,09:20:00,AUTOPISTA PERITO MORENO ALTURA PASO A NIVEL DE IRIGOYEN,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA,AUTOPISTA PERITO MORENO e IRIGOYEN,10,-58.50622631,-34.63627822,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,39
488,20190059,2019-07-13,22:35:00,15 DE NOVIEMBRE DE 1889 Y SANTIAGO DEL ESTERO,CALLE,15 DE NOVIEMBRE DE 1889,INTERSECCION,15 DE NOVIEMBRE DE 1889 y SANTIAGO DEL ESTERO,1,-58.38410880,-34.63099197,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,30
489,20190060,2019-07-17,11:20:00,"ACOSTA, MARIANO AV. Y FALCON, RAMON L., CNEL.",AVENIDA,"ACOSTA, MARIANO AV.",INTERSECCION,"ACOSTA, MARIANO AV. y FALCON, RAMON L.,CNEL.",10,-58.48100602,-34.63504312,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,78
490,20190061,2019-07-17,18:40:00,11 DE SEPTIEMBRE DE 1888 Y MENDOZA,CALLE,11 DE SEPTIEMBRE DE 1888,INTERSECCION,11 DE SEPTIEMBRE DE 1888 y MENDOZA,13,-58.45200171,-34.55781320,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,58
491,20190062,2019-08-01,23:00:00,"PINO, VIRREY DEL Y CAMPOS, LUIS M. AV.",AVENIDA,"PINO, VIRREY DEL",INTERSECCION,"PINO, VIRREY DEL y CAMPOS, LUIS M. AV.",13,-58.44462132,-34.56201105,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,60
492,20190063,2019-08-04,01:30:00,FOREST AV. Y MAURE,AVENIDA,FOREST AV.,INTERSECCION,FOREST AV. y MAURE,15,-58.45220688,-34.58711712,MOTO-PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,SD
493,20190064,2019-08-06,03:15:00,"BOYACA AV. Y AVELLANEDA AV,",AVENIDA,BOYACA AV.,INTERSECCION,BOYACA AV. y AVELLANEDA AV.,7,-58.45962210,-34.62245140,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,20
494,20190065,2019-08-08,16:45:00,BARCO CENTENERA DEL Y TILCARA,CALLE,BARCO CENTENERA DEL,INTERSECCION,BARCO CENTENERA DEL y TILCARA,4,-58.41970850,-34.65414867,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,55
495,20190066,2019-08-11,21:15:00,RIESTRA AV. Y BOLIVAR,AVENIDA,RIESTRA AV.,INTERSECCION,RIESTRA AV. y BOLIVAR (NO OFICIAL),7,-58.44187596,-34.64938031,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,40
496,20190067,2019-08-14,15:00:00,"CASTRO, EMILIO 4706",CALLE,"CASTRO, EMILIO",MITAD DE CUADRA,"CASTRO, EMILIO 4706",10,-58.49101637,-34.64276621,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,35
497,20190068,2019-08-14,17:40:00,27 DE FEBRERO AV. 5600,AVENIDA,27 DE FEBRERO AV.,MITAD DE CUADRA,27 DE FEBRERO AV. 5600,8,-58.42493829,-34.66256502,MOTO-MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,53
498,20190069,2019-08-17,05:25:00,"GARAY, JUAN DE AV. 2874",AVENIDA,"GARAY, JUAN DE AV.",MITAD DE CUADRA,"GARAY, JUAN DE AV. 2874",4,-58.40489318,-34.62930162,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,43
499,20190070,2019-08-22,12:30:00,"SCALABRINI ORTIZ, RAUL AV. y GORRITI",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",INTERSECCION,"SCALABRINI ORTIZ, RAUL AV. y GORRITI",14,-58.42686680,-34.59217875,MOTO-BICICLETA,BICICLETA,CONDUCTOR,MOTO,MASCULINO,25
500,20190071,2019-08-27,11:30:00,PRIMERA JUNTA Y OLIVERA AV.,AVENIDA,PRIMERA JUNTA,INTERSECCION,PRIMERA JUNTA y OLIVERA AV.,9,-58.47961100,-34.65620398,PEATON-CARGAS,CARGAS,PEATON,PEATON,MASCULINO,SD
501,20190072,2019-08-28,06:20:00,"ALBERDI, JUAN BAUTISTA AV. Y AZUL",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",INTERSECCION,"ALBERDI, JUAN BAUTISTA AV. y AZUL",10,-58.47439934,-34.63524207,AUTO-AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,22
502,20190073,2019-08-29,01:50:00,ALVAREZ THOMAS AV. 1788,AVENIDA,ALVAREZ THOMAS AV.,MITAD DE CUADRA,ALVAREZ THOMAS AV. 1788,15,-58.46711912,-34.57926018,AUTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,29
503,20190074,2019-08-29,09:00:00,"LUGONES, LEOPOLDO AV. Y PAZ, GRAL. AV.",AUTOPISTA,"LUGONES, LEOPOLDO AV.",INTERSECCION,"LUGONES, LEOPOLDO AV. y PAZ, GRAL. AV.",13,-58.46514781,-34.53465378,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,35
504,20190075,2019-08-30,23:20:00,SAN ANTONIO Y LUJAN,CALLE,SAN ANTONIO,INTERSECCION,SAN ANTONIO y LUJAN,4,-58.37571078,-34.65584079,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,31
505,20190076,2019-09-05,18:00:00,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA DON PEDRO DE MENDOZA AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y DON PEDRO DE MENDOZA AV.,4,-58.37157668,-34.65429986,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,FEMENINO,29
506,20190077,2019-09-08,03:40:00,"FIGUEROA ALCORTA, PRES. AV. Y TAGLE",AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",INTERSECCION,"FIGUEROA ALCORTA, PRES. AV. y TAGLE",14,-58.39811256,-34.58070186,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,28
507,20190078,2019-09-12,08:25:00,"EINSTEIN, ALBERTO Y ALCORTA, AMANCIO AV.",AVENIDA,"EINSTEIN, ALBERTO",INTERSECCION,"EINSTEIN, ALBERTO y ALCORTA, AMANCIO AV.",4,-58.41125934,-34.65417740,PEATON-CARGAS,CARGAS,PEATON,PEATON,FEMENINO,72
508,20190079,2019-09-17,05:30:00,AGRELO Y COLOMBRES,CALLE,AGRELO,INTERSECCION,AGRELO y COLOMBRES,5,-58.41822901,-34.61866836,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,57
509,20190080,2019-09-17,18:40:00,"CABILDO AV. y PAZ, GRAL. AV.",GRAL PAZ,CABILDO AV.,INTERSECCION,"CABILDO AV. y PAZ, GRAL. AV.",13,-58.47617802,-34.53825652,PEATON-MOTO,MOTO,PEATON,PEATON,MASCULINO,76
510,20190081,2019-09-23,16:00:00,ELCANO AV. 4300,AVENIDA,ELCANO AV.,MITAD DE CUADRA,ELCANO AV. 4300,15,-58.46141281,-34.58623761,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,67
511,20190082,2019-09-25,07:45:00,"RABANAL, FRANCISCO, INTENDENTE AV. 2428",AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",MITAD DE CUADRA,"RABANAL, FRANCISCO, INTENDENTE AV. 2428",8,-58.42985146,-34.66119740,BICICLETA-CARGAS,CARGAS,CICLISTA,BICICLETA,MASCULINO,47
512,20190083,2019-09-26,08:00:00,MONTE Y CORVALAN,CALLE,MONTE,INTERSECCION,MONTE y CORVALAN,9,-58.48457413,-34.65839090,AUTO-AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,73
513,20190084,2019-09-27,11:45:00,TANDIL Y LA FUENTE,CALLE,TANDIL,INTERSECCION,TANDIL y LAFUENTE,7,-58.46572884,-34.63628186,BICICLETA-CARGAS,CARGAS,CICLISTA,BICICLETA,FEMENINO,40
514,20190085,2019-10-09,22:18:00,CARDOSO Y BACACAY,CALLE,CARDOSO,INTERSECCION,CARDOSO y BACACAY,10,-58.49261744,-34.63419130,BICICLETA-TREN,TREN,CICLISTA,BICICLETA,MASCULINO,20
515,20190086,2019-10-15,14:10:00,CORRIENTES AV. 6700,AVENIDA,CORRIENTES AV.,MITAD DE CUADRA,CORRIENTES AV. 6700,15,-58.45283186,-34.58841560,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,29
516,20190087,2019-10-21,21:00:00,ALVAREZ THOMAS AV. Y MENDOZA,AVENIDA,ALVAREZ THOMAS AV.,INTERSECCION,ALVAREZ THOMAS AV. y MENDOZA,12,-58.47973681,-34.57418656,MOTO-MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,41
517,20190088,2019-10-22,20:00:00,"ALCORTA, AMANCIO AV. Y BONAVENA, OSCAR NATALIO",AVENIDA,"ALCORTA, AMANCIO AV.",INTERSECCION,"ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,27
518,20190089,2019-10-23,15:45:00,"BROWN, ALTE. AV. Y BLANES, JUAN MANUEL",AVENIDA,"BROWN, ALTE. AV.",INTERSECCION,"BROWN, ALTE. AV. y BLANES, JUAN MANUEL",4,-58.36244648,-34.63107887,PEATON-CARGAS,CARGAS,PEATON,PEATON,FEMENINO,92
519,20190090,2019-10-24,18:26:00,"ALBERDI, JUAN BAUTISTA AV. 5455",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",MITAD DE CUADRA,"ALBERDI, JUAN BAUTISTA AV. 5455",9,-58.49962423,-34.64868027,PEATON-MOTO,MOTO,PEATON,PEATON,MASCULINO,67
520,20190091,2019-11-01,20:50:00,"JUSTO, JUAN B. AV. Y CAMARGO",AVENIDA,"JUSTO, JUAN B. AV.",INTERSECCION,"JUSTO, JUAN B. AV. y CAMARGO",15,-58.44551437,-34.59559816,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,35
521,20190092,2019-11-03,10:30:00,"BRIN, MINISTRO Y SUAREZ",CALLE,"BRIN, MINISTRO",INTERSECCION,"BRIN, MINISTRO y SUAREZ",4,-58.35608181,-34.63420319,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,37
522,20190093,2019-11-13,11:50:00,"NIZA Y JUSTO, JUAN B. AV.",AVENIDA,NIZA,INTERSECCION,"NIZA y JUSTO, JUAN B. AV.",11,-58.46483679,-34.60907662,BICICLETA-OTRO,OTRO,CICLISTA,BICICLETA,MASCULINO,16
523,20190094,2019-11-18,14:00:00,CAMARGO Y SERRANO,CALLE,CAMARGO,INTERSECCION,CAMARGO y SERRANO,15,-58.44368628,-34.59724326,MOTO-OTRO,OTRO,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,SD
524,20190095,2019-11-20,15:30:00,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA CASEROS AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y CASEROS AV.,1,-58.37864583,-34.62907067,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,SD
525,20190096,2019-11-22,19:33:00,CASEROS AV. Y PIEDRAS,AVENIDA,CASEROS AV.,INTERSECCION,CASEROS AV. y PIEDRAS,1,-58.37560352,-34.62726382,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,73
526,20190097,2019-11-25,08:50:00,"AUTOPISTA PERITO MORENO KM 5,6",AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA,AUTOPISTA PERITO MORENO KM. 5.6,9,-58.47721439,-34.64815069,MULTIPLE,MULTIPLE,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,23
527,20190098,2019-11-25,14:00:00,GUZMAN 365,AVENIDA,GUZMAN,MITAD DE CUADRA,GUZMAN 365,15,-58.45134029,-34.58984288,PASAJEROS-PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,PASAJEROS,FEMENINO,61
528,20190100,2019-12-05,17:30:00,de los constituyentes av. 4300,AVENIDA,DE LOS CONSTITUYENTES AV.,MITAD DE CUADRA,DE LOS CONSTITUYENTES AV. 4300,12,-58.49040794,-34.58368803,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,38
529,20190101,2019-12-17,04:20:00,"MORENO, PERITO AV. Y TILCARA AV.",AVENIDA,"MORENO, PERITO AV.",INTERSECCION,"MORENO, PERITO AV. y TILCARA AV.",4,-58.42102679,-34.64991178,MOTO-MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,25
530,20190102,2019-12-17,14:30:00,"IBARROLA Y GORDILLO, TIMOTEO",CALLE,IBARROLA,INTERSECCION,"IBARROLA y GORDILLO, TIMOTEO",9,-58.52219407,-34.64143926,MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,18
531,20190103,2019-12-18,SD,"PAZ, GRAL. AV. Y GRIVEO",GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y GRIVEO",11,-58.52169422,-34.59471640,MOTO-MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,24
532,20190104,2019-12-21,04:25:00,RIVADAVIA AV. Y PERGAMINO,AVENIDA,RIVADAVIA AV.,INTERSECCION,RIVADAVIA AV. y PERGAMINO,10,-58.47460416,-34.63206174,MOTO-AUTO,AUTO,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,23
533,20190105,2019-05-05,11:00:00,SANTO TOME Y SEGUROLA AV.,AVENIDA,SANTO TOME,INTERSECCION,SANTO TOME y SEGUROLA AV.,10,-58.50512382,-34.61520391,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,82
534,20200001,2020-01-04,10:40:00,URIARTE Y LOYOLA,CALLE,URIARTE,INTERSECCION,URIARTE y LOYOLA,15,-58.43910409,-34.59213355,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,87
535,20200002,2020-01-05,20:00:00,SARAZA Y VARELA AV.,AVENIDA,SARAZA,INTERSECCION,SARAZA y VARELA AV.,7,-58.45019436,-34.64646409,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,36
536,20200003,2020-01-11,06:00:00,RIVADAVIA AV. Y COMBATE DE LOS POZOS,AVENIDA,RIVADAVIA AV.,INTERSECCION,RIVADAVIA AV. y COMBATE DE LOS POZOS,3,-58.39337644,-34.60927582,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,44
537,20200004,2020-01-14,21:40:00,RODRIGUEZ PEÑA Y RIVADAVIA AV.,AVENIDA,RODRIGUEZ PE?A,INTERSECCION,RODRIGUEZ PEÃ‘A y RIVADAVIA AV.,1,-58.39055614,-34.60919284,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,82
538,20200005,2020-01-14,06:00:00,24 DE NOVIEMBRE Y SAN JUAN AV.,AVENIDA,24 DE NOVIEMBRE,INTERSECCION,24 DE NOVIEMBRE y SAN JUAN AV.,3,-58.41036975,-34.62477021,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,25
539,20200006,2020-01-20,12:55:00,LAFUENTE AV. 2250,AVENIDA,LAFUENTE AV.,MITAD DE CUADRA,LAFUENTE AV. 2250,8,-58.44925765,-34.65412546,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,23
540,20200007,2020-01-27,00:37:00,CHILE Y LIMA ,CALLE,CHILE,INTERSECCION,CHILE y LIMA,1,-58.38156850,-34.61648696,PEATON-MOTO,MOTO,PEATON,PEATON,MASCULINO,52
541,20200008,2020-01-30,07:10:00,CORDOBA AV. Y JEAN JAURES,AVENIDA,CORDOBA AV.,INTERSECCION,"CORDOBA AV. y JAURES, JEAN",2,-58.40662899,-34.59804521,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,49
542,20200009,2020-02-04,14:50:00,"PERON, JUAN DOMINGO, TTE. GENERAL Y SALGUERO, JERONIMO",CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL",INTERSECCION,"PERON, JUAN DOMINGO, TTE. GENERAL y SALGUERO, JERONIMO",5,-58.41985649,-34.60600850,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,48
543,20200010,2020-02-08,05:45:00,9 DE JULIO AV. Y SAN JUAN AV.,AVENIDA,9 DE JULIO AV.,INTERSECCION,9 DE JULIO AV. y SAN JUAN AV.,1,-58.38099833,-34.62214953,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,SD
544,20200011,2020-02-12,11:29:00,COLOMBRES 466,CALLE,COLOMBRES,MITAD DE CUADRA,COLOMBRES 466,5,-58.41803309,-34.61823178,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,31
545,20200012,2020-02-18,21:00:00,MEXICO 2860,CALLE,MEXICO,MITAD DE CUADRA,MEXICO 2860,3,-58.40604003,-34.61783553,PEATON-MOTO,MOTO,PEATON,PEATON,FEMENINO,66
546,20200013,2020-02-20,12:00:00,COMBATIENTES DE MALVINAS AV. Y TRIUNVITARO AV.,AVENIDA,COMBATIENTES DE MALVINAS AV.,INTERSECCION,COMBATIENTES DE MALVINAS AV. y TRIUNVIRATO AV.,15,-58.47549929,-34.57994061,PEATON-MOTO,MOTO,PEATON,PEATON,FEMENINO,58
547,20200014,2020-02-27,02:14:00,BERMUDEZ Y NOGOYA,CALLE,BERMUDEZ,INTERSECCION,BERMUDEZ y NOGOYA,11,-58.51398484,-34.61600366,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,SD
548,20200015,2020-02-28,14:30:00,BRASIL AV. Y PASEO COLON AV.,AVENIDA,BRASIL AV.,INTERSECCION,BRASIL AV. y PASEO COLON AV.,1,-58.36797542,-34.62519403,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,29
549,20200016,2020-02-29,13:00:00,"ALEM,LEANDRO N. AV. 770",AVENIDA,"ALEM, LEANDRO N. AV.",MITAD DE CUADRA,"ALEM, LEANDRO N. AV. 770",1,-58.37133616,-34.59879316,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,68
550,20200017,2020-03-05,23:00:00,BELGRANO AV. Y RINCON,AVENIDA,BELGRANO AV.,INTERSECCION,BELGRANO AV. y RINCON,3,-58.39613805,-34.61413568,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,SD
551,20200018,2020-03-09,14:00:00,"UDAONDO, GUILLERMO AV. 901",AVENIDA,"UDAONDO, GUILLERMO AV.",MITAD DE CUADRA,"UDAONDO, GUILLERMO AV. 901",13,-58.44903073,-34.54200276,MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,31
552,20200019,2020-03-10,21:00:00,CONSTITUCION Y CASTRO,CALLE,CONSTITUCION,INTERSECCION,CONSTITUCION y CASTRO,5,-58.41972364,-34.62846670,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,80
553,20200020,2020-03-13,17:30:00,"PUEYRREDON AV. Y GOMEZ, VALENTIN",AVENIDA,PUEYRREDON AV.,INTERSECCION,"PUEYRREDON AV. y GOMEZ, VALENTIN",3,-58.40571596,-34.60557123,PEATON-MOTO,MOTO,PEATON,PEATON,FEMENINO,74
554,20200021,2020-03-14,16:50:00,"BRAVO, MARIO 1279",CALLE,"BRAVO, MARIO",MITAD DE CUADRA,"BRAVO, MARIO 1279",2,-58.41451590,-34.59488319,PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,87
555,20200022,2020-04-07,06:15:00,"DELLEPIANE, LUIS, TTE. GRAL. Y ESCALADA AV.",AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,INTERSECCION,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y ESCALADA AV.,9,-58.47297505,-34.66245085,AUTO-CARGAS,CARGAS,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,44
556,20200023,2020-04-09,18:42:00,"ARAOZ DE LAMADRID, GREGORIO, GRAL. Y BROWN, ALTE. AV.",AVENIDA,"ARAOZ DE LAMADRID, GREGORIO, GRAL.",INTERSECCION,"ARAOZ DE LAMADRID, GREGORIO, GRAL. y BROWN, ALTE. AV.",4,-58.35791192,-34.63695178,AUTO-CARGAS,CARGAS,CONDUCTOR,AUTO,MASCULINO,44
557,20200024,2020-04-24,07:58:00,MURGUIONDO 1339,CALLE,MURGUIONDO,MITAD DE CUADRA,MURGUIONDO 1339,9,-58.50801713,-34.65177305,AUTO-AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,53
558,20200025,2020-05-12,05:35:00,RIVADAVIA AV. 2551,AVENIDA,RIVADAVIA AV.,MITAD DE CUADRA,RIVADAVIA AV. 2551,3,-58.40258477,-34.60975108,PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,SD
559,20200027,2020-05-18,08:00:00,"DELLEPIANE, LUIS, TTE. GRAL. Y MONTIEL",AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.",INTERSECCION,"DELLEPIANE, LUIS, TTE. GRAL. y MONTIEL",8,-58.48267426,-34.68454456,PEATON-CARGAS,CARGAS,PEATON,PEATON,MASCULINO,76
560,20200028,2020-05-19,10:00:00,"SCALABRINI ORTIZ, RAUL AV. Y WARNES AV.",AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",INTERSECCION,"SCALABRINI ORTIZ, RAUL AV. y WARNES AV.",15,-58.44248936,-34.60221948,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,91
561,20200029,2020-06-10,14:00:00,"PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.",GRAL PAZ,"PAZ, GRAL. AV.",INTERSECCION,"PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.",9,-58.52909134,-34.63886726,PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,80
